ts,hit_rate,young_per_1k,not_young_per_1k,pages_made_young_rate,old_pages,total_pages,reads_from_disk_rate
1785273183.2,976,24,0,258.1680875954836,9050,24573,258.4292025518726
1785273184.2,1000,0,0,0.0,9050,24573,0.0
1785273185.2,1000,0,0,0.0,9050,24573,0.0
1785273186.2,1000,0,0,0.0,9050,24573,0.0
1785273187.2,1000,0,0,0.0,9050,24573,0.0
1785273188.2,1000,0,0,0.0,9050,24573,0.0
1785273189.2,1000,0,0,0.0,9050,24573,0.0
1785273190.2,1000,0,0,0.0,9050,24573,0.0
1785273191.2,1000,0,0,0.0,9050,24573,0.0
1785273192.2,1000,0,0,0.0,9050,24573,0.0
1785273193.2,1000,0,0,0.0,9050,24573,0.0
1785273194.2,1000,0,0,0.0,9050,24573,0.0
1785273195.2,1000,0,0,0.0,9050,24573,0.0
1785273196.2,1000,0,0,0.0,9050,24573,0.0
1785273197.2,1000,0,0,0.0,9050,24573,0.0
1785273198.2,1000,0,0,0.0,9050,24573,0.0
1785273199.2,1000,0,0,0.0,9050,24573,0.0
1785273200.3,1000,0,0,0.0,9050,24573,0.0
1785273201.3,1000,0,0,0.0,9050,24573,0.0
1785273202.3,1000,0,0,0.0,9050,24573,0.0
1785273203.3,1000,0,0,0.0,9050,24573,0.0
1785273204.3,1000,0,0,0.0,9050,24573,0.0
1785273205.3,1000,0,0,0.0,9050,24573,0.0
1785273206.3,1000,0,0,0.0,9050,24573,0.0
1785273207.3,1000,0,0,0.0,9050,24573,0.0
1785273208.3,1000,0,0,0.0,9050,24573,0.0
1785273209.3,1000,0,0,0.0,9050,24573,0.0
1785273210.3,1000,0,0,0.0,9050,24573,0.0
1785273211.3,1000,0,0,0.0,9050,24573,0.0
1785273212.3,1000,0,0,0.0,9050,24573,0.0
1785273213.3,1000,0,0,0.0,9050,24573,0.0
1785273214.3,1000,0,0,0.0,9050,24573,0.0
1785273215.3,1000,0,0,0.0,9050,24573,0.0
1785273216.3,1000,0,0,0.0,9050,24573,0.0
1785273217.3,1000,0,0,0.0,9050,24573,0.0
1785273218.3,1000,0,0,0.0,9050,24573,0.0
1785273219.3,1000,0,0,0.0,9050,24573,0.0
1785273220.3,1000,0,0,0.0,9050,24573,0.0
1785273221.3,1000,0,0,0.0,9050,24573,0.0
1785273222.3,1000,0,0,0.0,9050,24573,0.0
1785273223.3,1000,0,0,0.0,9050,24573,0.0
1785273224.3,1000,0,0,0.0,9050,24573,0.0
1785273225.3,1000,0,0,0.0,9050,24573,0.0
1785273226.3,1000,0,0,0.0,9050,24573,0.0
1785273227.4,1000,0,0,0.0,9050,24573,0.0
1785273228.4,1000,0,0,0.0,9050,24573,0.0
1785273229.4,1000,0,0,0.0,9050,24573,0.0
1785273230.4,1000,0,0,0.0,9050,24573,0.0
1785273231.4,1000,0,0,0.0,9050,24573,0.0
1785273232.4,1000,0,0,0.0,9050,24573,0.0
1785273233.4,1000,0,0,0.0,9050,24573,0.0
1785273234.4,1000,0,0,0.0,9050,24573,0.0
1785273235.4,1000,0,0,0.0,9050,24573,0.0
1785273236.4,1000,0,0,0.0,9050,24573,0.0
1785273237.4,1000,0,0,0.0,9050,24573,0.0
1785273238.4,1000,0,0,0.0,9050,24573,0.0
1785273239.4,1000,0,0,0.0,9050,24573,0.0
1785273240.4,1000,0,0,0.0,9050,24573,0.0
1785273241.4,1000,0,0,0.0,9050,24573,0.0
1785273242.4,1000,0,0,0.0,9050,24573,0.0
1785273243.4,777,223,0,3656.706886466656,9050,24573,3654.7190055824667
1785273244.4,291,736,0,18468.687376385453,9050,24572,17775.476654605576
1785273245.4,124,883,0,18409.050801363708,9051,24573,18265.681233197327
1785273246.4,567,500,0,1356.06502114806,9051,24573,1175.256351661652
1785273247.4,611,447,0,1186.4104156290396,9051,24573,1032.8749500770462
1785273248.4,701,338,0,813.0712636337602,9051,24573,717.6496972415341
1785273249.4,788,253,0,592.063488247498,9050,24573,497.53234306512434
1785273250.4,817,209,0,444.5597557582323,9050,24573,389.73736435306915
1785273251.4,885,138,0,287.9347849750501,9050,24573,240.11170650168535
1785273252.4,909,110,0,238.31376550305583,9050,24573,198.42861646488748
1785273253.4,935,74,0,157.45417204391353,9051,24573,138.51980958293657
1785273254.4,958,53,0,108.5484294155632,9050,24573,87.63542925293177
1785273255.4,966,43,0,83.76696023286522,9050,24573,66.81412304288058
1785273256.4,976,31,0,58.807036940144606,9050,24573,45.84955422451952
1785273257.4,979,24,0,47.72275660215281,9050,24573,42.751636122761894
1785273258.4,989,12,0,24.876155081847383,9050,24573,22.88606267529959
1785273259.5,991,10,0,19.843911089459553,9050,24573,18.851715534986575
1785273260.5,993,7,0,14.891034231586929,9050,24573,13.8982986161478
1785273261.5,994,8,0,16.87665206043392,9050,24573,12.905675105037703
1785273262.5,996,5,0,9.96784207683052,9050,24573,8.971057869147469
1785273263.5,998,2,0,3.988350522678721,9050,24573,3.988350522678721
1785273264.5,999,2,0,3.9829417217739684,9050,24573,2.987206291330476
1785273265.5,999,2,0,3.988334285735929,9050,24573,2.991250714301947
1785273266.5,999,1,0,2.990116042845385,9050,24573,2.990116042845385
1785273267.5,999,1,0,2.9882895149551105,9050,24573,2.9882895149551105
1785273268.5,1000,0,0,0.0,9050,24573,0.0
1785273269.5,1000,0,0,0.0,9050,24573,0.0
1785273270.5,1000,0,0,0.0,9050,24573,0.0
1785273271.5,1000,0,0,0.0,9050,24573,0.0
1785273272.5,999,1,0,1.9897957463921432,9050,24573,1.9897957463921432
1785273273.5,1000,0,0,0.0,9050,24573,0.0
1785273274.5,1000,0,0,0.9964388103960657,9050,24573,0.9964388103960657
1785273275.5,1000,0,0,0.0,9050,24573,0.0
1785273276.5,1000,0,0,0.0,9050,24573,0.0
1785273277.5,1000,0,0,0.0,9050,24573,0.0
1785273278.5,1000,0,0,0.0,9050,24573,0.0
1785273279.5,1000,0,0,0.0,9050,24573,0.0
1785273280.5,1000,0,0,0.0,9050,24573,0.0
1785273281.5,1000,0,0,0.0,9050,24573,0.0
1785273282.5,1000,0,0,0.0,9050,24573,0.0
1785273283.5,1000,0,0,0.0,9050,24573,0.0
1785273284.5,1000,0,0,0.0,9050,24573,0.0
1785273285.5,1000,0,0,0.0,9050,24573,0.0
1785273286.5,1000,0,0,0.0,9050,24573,0.0
1785273287.5,1000,0,0,0.0,9050,24573,0.0
1785273288.5,1000,0,0,0.0,9050,24573,0.0
1785273289.5,1000,0,0,0.0,9050,24573,0.0
1785273290.6,1000,0,0,0.0,9050,24573,0.0
1785273291.6,1000,0,0,0.0,9050,24573,0.0
1785273292.6,1000,0,0,0.0,9050,24573,0.0
1785273293.6,1000,0,0,0.0,9050,24573,0.0
1785273294.6,1000,0,0,0.0,9050,24573,0.0
1785273295.6,1000,0,0,0.0,9050,24573,0.0
1785273296.6,1000,0,0,0.0,9050,24573,0.0
1785273297.6,1000,0,0,0.0,9050,24573,0.0
1785273298.6,1000,0,0,0.0,9050,24573,0.0
1785273299.6,1000,0,0,0.0,9050,24573,0.0
1785273300.6,1000,0,0,0.0,9050,24573,0.0
1785273301.6,1000,0,0,0.0,9050,24573,0.0
1785273302.6,1000,0,0,0.0,9050,24573,0.0
1785273303.6,1000,0,0,0.0,9050,24573,0.0
1785273304.6,1000,0,0,0.0,9050,24573,0.0
1785273305.6,1000,0,0,0.0,9050,24573,0.0
1785273306.6,1000,0,0,0.0,9050,24573,0.0
1785273307.6,1000,0,0,0.0,9050,24573,0.0
1785273308.6,1000,0,0,0.0,9050,24573,0.0
1785273309.6,1000,0,0,0.0,9050,24573,0.0
1785273310.6,1000,0,0,0.0,9050,24573,0.0
1785273311.6,1000,0,0,0.0,9050,24573,0.0
1785273312.6,1000,0,0,0.0,9050,24573,0.0
1785273313.6,1000,0,0,0.0,9050,24573,0.0
1785273314.6,1000,0,0,0.0,9050,24573,0.0
1785273315.6,1000,0,0,0.0,9050,24573,0.0
1785273316.6,1000,0,0,0.0,9050,24573,0.0
1785273317.6,1000,0,0,0.0,9050,24573,0.0
1785273318.6,1000,0,0,0.0,9050,24573,0.0
1785273319.6,1000,0,0,0.0,9050,24573,0.0
1785273320.6,1000,0,0,0.0,9050,24573,0.0
1785273321.7,1000,0,0,0.0,9050,24573,0.0
1785273322.7,1000,0,0,0.0,9050,24573,0.0
1785273323.7,1000,0,0,0.0,9050,24573,0.0
1785273324.7,1000,0,0,0.0,9050,24573,0.0
1785273325.7,1000,0,0,0.0,9050,24573,0.0
1785273326.7,1000,0,0,0.0,9050,24573,0.0
1785273327.7,1000,0,0,0.0,9050,24573,0.0
1785273328.7,1000,0,0,0.0,9050,24573,0.0
1785273329.7,1000,0,0,0.0,9050,24573,0.0
1785273330.7,1000,0,0,0.0,9050,24573,0.0
1785273331.7,1000,0,0,0.0,9050,24573,0.0
1785273332.7,1000,0,0,0.0,9050,24573,0.0
1785273333.7,1000,0,0,0.0,9050,24573,0.0
1785273334.7,1000,0,0,0.0,9050,24573,0.0
1785273335.7,1000,0,0,0.0,9050,24573,0.0
1785273336.7,1000,0,0,0.0,9050,24573,0.0
1785273337.7,1000,0,0,0.0,9050,24573,0.0
1785273338.7,1000,0,0,0.0,9050,24573,0.0
1785273339.7,1000,0,0,0.0,9050,24573,0.0
1785273340.7,1000,0,0,0.0,9050,24573,0.0
1785273341.7,1000,0,0,0.0,9050,24573,0.0
1785273342.7,1000,0,0,0.0,9050,24573,0.0
1785273343.7,1000,0,0,0.0,9050,24573,0.0
1785273344.7,1000,0,0,0.0,9050,24573,0.0
1785273345.7,1000,0,0,0.0,9050,24573,0.0
1785273346.7,1000,0,0,0.0,9050,24573,0.0
1785273347.7,1000,0,0,0.0,9050,24573,0.0
1785273348.7,1000,0,0,0.0,9050,24573,0.0
1785273349.8,1000,0,0,0.0,9050,24573,0.0
1785273350.8,1000,0,0,0.0,9050,24573,0.0
1785273351.8,1000,0,0,0.0,9050,24573,0.0
1785273352.8,1000,0,0,0.0,9050,24573,0.0
1785273353.8,1000,0,0,0.0,9050,24573,0.0
1785273354.8,1000,0,0,0.0,9050,24573,0.0
1785273355.8,1000,0,0,0.0,9050,24573,0.0
1785273356.8,1000,0,0,0.0,9050,24573,0.0
1785273357.8,1000,0,0,0.0,9050,24573,0.0
1785273358.8,1000,0,0,0.0,9050,24573,0.0
1785273359.8,1000,0,0,0.0,9050,24573,0.0
1785273360.8,1000,0,0,0.0,9050,24573,0.0
1785273361.8,1000,0,0,0.0,9050,24573,0.0
1785273362.8,1000,0,0,0.0,9050,24573,0.0
1785273363.8,1000,0,0,0.0,9050,24573,0.0
1785273364.8,1000,0,0,0.0,9050,24573,0.0
1785273365.8,1000,0,0,0.0,9050,24573,0.0
1785273366.8,1000,0,0,0.0,9050,24573,0.0
1785273367.8,1000,0,0,0.0,9050,24573,0.0
1785273368.8,1000,0,0,0.0,9050,24573,0.0
1785273369.8,1000,0,0,0.0,9050,24573,0.0
1785273370.8,1000,0,0,0.0,9050,24573,0.0
1785273371.9,1000,0,0,0.0,9050,24573,0.0
1785273372.9,1000,0,0,0.0,9050,24573,0.0
1785273373.9,1000,0,0,0.0,9050,24573,0.0
1785273374.9,1000,0,0,0.0,9050,24573,0.0
1785273375.9,1000,0,0,0.0,9050,24573,0.0
1785273376.9,1000,0,0,0.0,9050,24573,0.0
1785273377.9,1000,0,0,0.0,9050,24573,0.0
1785273378.9,1000,0,0,0.0,9050,24573,0.0
1785273379.9,1000,0,0,0.0,9050,24573,0.0
1785273380.9,1000,0,0,0.0,9050,24573,0.0
1785273381.9,1000,0,0,0.0,9050,24573,0.0
1785273382.9,1000,0,0,0.0,9050,24573,0.0
1785273383.9,1000,0,0,0.0,9050,24573,0.0
1785273384.9,1000,0,0,0.0,9050,24573,0.0
1785273385.9,1000,0,0,0.0,9050,24573,0.0
1785273386.9,1000,0,0,0.0,9050,24573,0.0
1785273387.9,1000,0,0,0.0,9050,24573,0.0
1785273388.9,1000,0,0,0.0,9050,24573,0.0
1785273389.9,1000,0,0,0.0,9050,24573,0.0
1785273390.9,1000,0,0,0.0,9050,24573,0.0
1785273391.9,1000,0,0,0.0,9050,24573,0.0
1785273392.9,1000,0,0,0.0,9050,24573,0.0
1785273393.9,1000,0,0,0.0,9050,24573,0.0
1785273394.9,1000,0,0,0.0,9050,24573,0.0
1785273395.9,1000,0,0,0.0,9050,24573,0.0
1785273396.9,1000,0,0,0.0,9050,24573,0.0
1785273397.9,1000,0,0,0.0,9050,24573,0.0
1785273398.9,1000,0,0,0.0,9050,24573,0.0
1785273399.9,1000,0,0,0.0,9050,24573,0.0
1785273401.0,1000,0,0,0.0,9050,24573,0.0
1785273402.0,1000,0,0,0.0,9050,24573,0.0
1785273403.0,1000,0,0,0.0,9050,24573,0.0
1785273404.0,1000,0,0,0.0,9050,24573,0.0
1785273405.0,1000,0,0,0.0,9050,24573,0.0
1785273406.0,1000,0,0,0.0,9050,24573,0.0
1785273407.0,1000,0,0,0.0,9050,24573,0.0
1785273408.0,1000,0,0,0.0,9050,24573,0.0
1785273409.0,1000,0,0,0.0,9050,24573,0.0
1785273410.0,1000,0,0,0.0,9050,24573,0.0
1785273411.0,1000,0,0,0.0,9050,24573,0.0
1785273412.0,1000,0,0,0.0,9050,24573,0.0
1785273413.0,1000,0,0,0.0,9050,24573,0.0
1785273414.0,1000,0,0,0.0,9050,24573,0.0
1785273415.0,1000,0,0,0.0,9050,24573,0.0
1785273416.0,1000,0,0,0.0,9050,24573,0.0
1785273417.0,1000,0,0,0.0,9050,24573,0.0
1785273418.0,1000,0,0,0.0,9050,24573,0.0
1785273419.0,1000,0,0,0.0,9050,24573,0.0
1785273420.0,1000,0,0,0.0,9050,24573,0.0
1785273421.0,1000,0,0,0.0,9050,24573,0.0
1785273422.0,1000,0,0,0.0,9050,24573,0.0
1785273423.0,1000,0,0,0.0,9050,24573,0.0
